Org Name	Station ID	State	County	HUC	Generated HUC	Station Latitude	Station Longitude	Station Horizontal Datum	Visit Num	Activity ID	Activity Start	Activity Start Zone	Activity Medium	Activity Type	Activity Category-Rep Num	Activity Intent	Community Sampled	Subject Taxon	Biopart	Activity Depth	Activity Depth Unit	Sample Collection ID	Field Gear ID	Characteristic Name	Characteristic Description	Sample Fraction	Value Type	Statistic Type	Result Value as Text	Result Value Status	Result Value as Number	Units	Activity Comment	Result Comment	Result Measure Qualifier	Weight Basis	Temperature Basis	Duration Basis	Analytical Proc ID	All Result Detections/Thresholds	Analysis Date	Analysis Date Zone	Conf Level	Confidence Interval	Bio Individual Number	Sampling Component	Place In Series	Result Depth Height	Result Depth Height Unit	Result Depth Altitude Ref Point	Result Sampling Point	Bio Individual	Group Summary Count Weight	Frequency Class
Colorado Dept. of Public Health & Environment-WQCD	12336	COLORADO	EL PASO	14010002	14010002	39.502819	-106.139769	NAD83       		20030508:12336:2	2003-05-08 00:00:00		Biological	Sample-Routine	Sample-Routine	Population Census	Benthic Macroinvertebrates	Lumbricidae 				21COL001_WQX~SCM	Kick Net	Lumbricidae	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=69165~Lumbricidae~~~~~~~~~~~count		Actual		1	Final	1	count		The count listed as the result is the number of individuals. The CO MMI Subsample (Ind_300) is: 1 - Taxonomic Name as listed by CDPHE: Lumbricidae - Fast or Slow Riffle?: Slow Riffle					~															
Colorado Dept. of Public Health & Environment-WQCD	12336	COLORADO	EL PASO	14010002	14010002	39.502819	-106.139769	NAD83       		20030508:12336:1	2003-05-08 00:00:00		Biological	Sample-Routine	Sample-Routine	Population Census	Benthic Macroinvertebrates	Ceratopogonidae 				21COL001_WQX~SCM	Kick Net	Ceratopogonidae	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=127076~Ceratopogonidae~~~~~~~~~~UserDefined~count		Actual		13	Final	13	count		The count listed as the result is the number of individuals. The CO MMI Subsample (Ind_300) is: 13 - Taxonomic Name as listed by CDPHE: Ceratopogonidae - Fast or Slow Riffle?: Fast Riffle					~															
Colorado Dept. of Public Health & Environment-WQCD	12336	COLORADO	EL PASO	14010002	14010002	39.502819	-106.139769	NAD83       		19980923:12336:2	1998-09-23 00:00:00		Biological	Sample-Routine	Sample-Routine	Population Census	Benthic Macroinvertebrates	Brachycentrus americanus 				21COL001_WQX~SCM	Kick Net	Brachycentrus americanus	(Banks 1899) ~ http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=116912~Brachycentrus americanus~~~~~~~~~~~count		Actual		1	Final	1	count		The count listed as the result is the number of individuals. The CO MMI Subsample (Ind_300) is: 1 - Taxonomic Name as listed by CDPHE: Brachycentrus americanus - Fast or Slow Riffle?: Slow Riffle					~															
Colorado Dept. of Public Health & Environment-WQCD	12336	COLORADO	EL PASO	14010002	14010002	39.502819	-106.139769	NAD83       		19980923:12336:2	1998-09-23 00:00:00		Biological	Sample-Routine	Sample-Routine	Population Census	Benthic Macroinvertebrates	Sperchon 				21COL001_WQX~SCM	Kick Net	Sperchon	(Kramer 1877) ~ http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=83006~Sperchon~~~~~~~~~~UserDefined~count		Actual		1	Final	1	count		The count listed as the result is the number of individuals. The CO MMI Subsample (Ind_300) is: 1 - Taxonomic Name as listed by CDPHE: Sperchon - Fast or Slow Riffle?: Slow Riffle					~															
Colorado Dept. of Public Health & Environment-WQCD	12336	COLORADO	EL PASO	14010002	14010002	39.502819	-106.139769	NAD83       		19980923:12336:2	1998-09-23 00:00:00		Biological	Sample-Routine	Sample-Routine	Population Census	Benthic Macroinvertebrates	Drunella doddsii 				21COL001_WQX~SCM	Kick Net	Drunella doddsii	(Needham 1927) ~ http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=698494~Drunella doddsii~~~~~~~~~~~count		Actual		6	Final	6	count		The count listed as the result is the number of individuals. The CO MMI Subsample (Ind_300) is: 6 - Taxonomic Name as listed by CDPHE: Drunella doddsi - Fast or Slow Riffle?: Slow Riffle					~															
Colorado Dept. of Public Health & Environment-WQCD	12336	COLORADO	EL PASO	14010002	14010002	39.502819	-106.139769	NAD83       		19980923:12336:2	1998-09-23 00:00:00		Biological	Sample-Routine	Sample-Routine	Population Census	Benthic Macroinvertebrates	Cinygmula 				21COL001_WQX~SCM	Kick Net	Cinygmula	(McDunnough 1933) ~ http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=100557~Cinygmula~~~~~~~~~~~count		Actual		1	Final	1	count		The count listed as the result is the number of individuals. The CO MMI Subsample (Ind_300) is: 1 - Taxonomic Name as listed by CDPHE: Cinygmula - Fast or Slow Riffle?: Slow Riffle					~															
Colorado Dept. of Public Health & Environment-WQCD	12336	COLORADO	EL PASO	14010002	14010002	39.502819	-106.139769	NAD83       		20111011:12336:1	2011-10-11 00:00:00		Biological	Sample-Routine	Sample-Routine	Population Census	Benthic Macroinvertebrates	Arctopsyche grandis 				21COL001_WQX~SCM	Kick Net	Arctopsyche grandis	(Banks 1900) ~ http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=115530~Arctopsyche grandis~~~~~~~~~~~count		Actual		52	Final	52	count		The count listed as the result is the number of individuals. The CO MMI Subsample (Ind_300) is: 52 - Taxonomic Name as listed by CDPHE: Arctopsyche grandis - Fast or Slow Riffle?: Fast Riffle					~															
Colorado Dept. of Public Health & Environment-WQCD	12336	COLORADO	EL PASO	14010002	14010002	39.502819	-106.139769	NAD83       		19980923:12336:2	1998-09-23 00:00:00		Biological	Sample-Routine	Sample-Routine	Population Census	Benthic Macroinvertebrates	Sweltsa 				21COL001_WQX~SCM	Kick Net	Sweltsa	(Ricker 1943) ~ http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=103273~Sweltsa~~~~~~~~~~~count		Actual		1	Final	1	count		The count listed as the result is the number of individuals. The CO MMI Subsample (Ind_300) is: 1 - Taxonomic Name as listed by CDPHE: Sweltsa - Fast or Slow Riffle?: Slow Riffle					~															
Colorado Dept. of Public Health & Environment-WQCD	12336	COLORADO	EL PASO	14010002	14010002	39.502819	-106.139769	NAD83       		20030508:12336:2	2003-05-08 00:00:00		Biological	Sample-Routine	Sample-Routine	Population Census	Benthic Macroinvertebrates	Oreogeton 				21COL001_WQX~SCM	Kick Net	Oreogeton	(Schiner 1860) ~ http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=136377~Oreogeton~~~~~~~~~~UserDefined~count		Actual		1	Final	1	count		The count listed as the result is the number of individuals. The CO MMI Subsample (Ind_300) is: 1 - Taxonomic Name as listed by CDPHE: Oreogeton - Fast or Slow Riffle?: Slow Riffle					~															
Colorado Dept. of Public Health & Environment-WQCD	12336	COLORADO	EL PASO	14010002	14010002	39.502819	-106.139769	NAD83       		19980923:12336:2	1998-09-23 00:00:00		Biological	Sample-Routine	Sample-Routine	Population Census	Benthic Macroinvertebrates	Epeorus deceptivus 				21COL001_WQX~SCM	Kick Net	Epeorus deceptivus	(McDunnough 1924) ~ http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=100632~Epeorus deceptivus~~~~~~~~~~~count		Actual		1	Final	1	count		The count listed as the result is the number of individuals. The CO MMI Subsample (Ind_300) is: 1 - Taxonomic Name as listed by CDPHE: Epeorus deceptivus - Fast or Slow Riffle?: Slow Riffle					~															
Colorado Dept. of Public Health & Environment-WQCD	12336	COLORADO	EL PASO	14010002	14010002	39.502819	-106.139769	NAD83       		19980923:12336:2	1998-09-23 00:00:00		Biological	Sample-Routine	Sample-Routine	Population Census	Benthic Macroinvertebrates	Podmosta 				21COL001_WQX~SCM	Kick Net	Podmosta	(Ricker 1952) ~ http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=102605~Podmosta~~~~~~~~~~~count		Actual		4	Final	4	count		The count listed as the result is the number of individuals. The CO MMI Subsample (Ind_300) is: 4 - Taxonomic Name as listed by CDPHE: Podmosta - Fast or Slow Riffle?: Slow Riffle					~															
Colorado Dept. of Public Health & Environment-WQCD	12336	COLORADO	EL PASO	14010002	14010002	39.502819	-106.139769	NAD83       		19980923:12336:1	1998-09-23 00:00:00		Biological	Sample-Routine	Sample-Routine	Population Census	Invertebrates	Paracapnia angulata 				21COL001_WQX~SCM	Kick Net	Paracapnia angulata	(Hanson 1961) ~ http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=102805~Paracapnia angulata~~~~~~~~~~~count		Actual		2	Final	2	count		The count listed as the result is the number of individuals. The CO MMI Subsample (Ind_300) is: 2 - Taxonomic Name as listed by CDPHE: Paracapnia angulata - Fast or Slow Riffle?: Fast Riffle					~															
Colorado Dept. of Public Health & Environment-WQCD	12336	COLORADO	EL PASO	14010002	14010002	39.502819	-106.139769	NAD83       		19980923:12336:1	1998-09-23 00:00:00		Biological	Sample-Routine	Sample-Routine	Population Census	Invertebrates	Zapada 				21COL001_WQX~SCM	Kick Net	Zapada	(Ricker 1952) ~ http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=102591~Zapada~~~~~~~~~~~count		Actual		30	Final	30	count		The count listed as the result is the number of individuals. The CO MMI Subsample (Ind_300) is: 30 - Taxonomic Name as listed by CDPHE: Zapada - Fast or Slow Riffle?: Fast Riffle					~															
Colorado Dept. of Public Health & Environment-WQCD	12336	COLORADO	EL PASO	14010002	14010002	39.502819	-106.139769	NAD83       		20111011:12336:1	2011-10-11 00:00:00		Biological	Sample-Routine	Sample-Routine	Population Census	Benthic Macroinvertebrates	Dicranota 				21COL001_WQX~SCM	Kick Net	Dicranota	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=121027~Dicranota~~~~~~~~~~UserDefined~count		Actual		2	Final	2	count		The count listed as the result is the number of individuals. The CO MMI Subsample (Ind_300) is: 2 - Taxonomic Name as listed by CDPHE: Dicranota - Fast or Slow Riffle?: Fast Riffle					~															
Colorado Dept. of Public Health & Environment-WQCD	12336	COLORADO	EL PASO	14010002	14010002	39.502819	-106.139769	NAD83       		20030508:12336:1	2003-05-08 00:00:00		Biological	Sample-Routine	Sample-Routine	Population Census	Benthic Macroinvertebrates	Enchytraeidae 				21COL001_WQX~SCM	Kick Net	Enchytraeidae	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=68510~Enchytraeidae~~~~~~~~~~~count		Actual		11	Final	11	count		The count listed as the result is the number of individuals. The CO MMI Subsample (Ind_300) is: 11 - Taxonomic Name as listed by CDPHE: Enchytraeidae - Fast or Slow Riffle?: Fast Riffle					~															
Colorado Dept. of Public Health & Environment-WQCD	12336	COLORADO	EL PASO	14010002	14010002	39.502819	-106.139769	NAD83       		20111011:12336:1	2011-10-11 00:00:00		Biological	Sample-Routine	Sample-Routine	Population Census	Benthic Macroinvertebrates	Doddsia occidentalis 				21COL001_WQX~SCM	Kick Net	Doddsia occidentalis	(Banks 1900) ~ http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=102839~Doddsia occidentalis~~~~~~~~~~~count		Actual		2	Final	2	count		The count listed as the result is the number of individuals. The CO MMI Subsample (Ind_300) is: 2 - Taxonomic Name as listed by CDPHE: Doddsia occidentalis - Fast or Slow Riffle?: Fast Riffle					~															
Colorado Dept. of Public Health & Environment-WQCD	12336	COLORADO	EL PASO	14010002	14010002	39.502819	-106.139769	NAD83       		20030508:12336:1	2003-05-08 00:00:00		Biological	Sample-Routine	Sample-Routine	Population Census	Benthic Macroinvertebrates	Baetis bicaudatus 				21COL001_WQX~SCM	Kick Net	Baetis bicaudatus	(Dodds 1923) ~ http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=100823~Baetis bicaudatus~~~~~~~~~~~count		Actual		1	Final	1	count		The count listed as the result is the number of individuals. The CO MMI Subsample (Ind_300) is: 1 - Taxonomic Name as listed by CDPHE: Baetis bicaudatus - Fast or Slow Riffle?: Fast Riffle					~															
Colorado Dept. of Public Health & Environment-WQCD	12336	COLORADO	EL PASO	14010002	14010002	39.502819	-106.139769	NAD83       		19980923:12336:2	1998-09-23 00:00:00		Biological	Sample-Routine	Sample-Routine	Population Census	Benthic Macroinvertebrates	Rhithrogena robusta 				21COL001_WQX~SCM	Kick Net	Rhithrogena robusta	(Dodds 1923) ~ http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=100589~Rhithrogena robusta~~~~~~~~~~~count		Actual		4	Final	4	count		The count listed as the result is the number of individuals. The CO MMI Subsample (Ind_300) is: 4 - Taxonomic Name as listed by CDPHE: Rhithrogena robusta - Fast or Slow Riffle?: Slow Riffle					~															
Colorado Dept. of Public Health & Environment-WQCD	12336	COLORADO	EL PASO	14010002	14010002	39.502819	-106.139769	NAD83       		19980923:12336:2	1998-09-23 00:00:00		Biological	Sample-Routine	Sample-Routine	Population Census	Benthic Macroinvertebrates	Lebertia 				21COL001_WQX~SCM	Kick Net	Lebertia	(Neuman 1880) ~ http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=83034~Lebertia~~~~~~~~~~UserDefined~count		Actual		2	Final	2	count		The count listed as the result is the number of individuals. The CO MMI Subsample (Ind_300) is: 2 - Taxonomic Name as listed by CDPHE: Lebertia - Fast or Slow Riffle?: Slow Riffle					~															
Colorado Dept. of Public Health & Environment-WQCD	12336	COLORADO	EL PASO	14010002	14010002	39.502819	-106.139769	NAD83       		20030508:12336:2	2003-05-08 00:00:00		Biological	Sample-Routine	Sample-Routine	Population Census	Benthic Macroinvertebrates	Enchytraeidae 				21COL001_WQX~SCM	Kick Net	Enchytraeidae	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=68510~Enchytraeidae~~~~~~~~~~~count		Actual		2	Final	2	count		The count listed as the result is the number of individuals. The CO MMI Subsample (Ind_300) is: 2 - Taxonomic Name as listed by CDPHE: Enchytraeidae - Fast or Slow Riffle?: Slow Riffle					~															
Colorado Dept. of Public Health & Environment-WQCD	12336	COLORADO	EL PASO	14010002	14010002	39.502819	-106.139769	NAD83       		19980923:12336:2	1998-09-23 00:00:00		Biological	Sample-Routine	Sample-Routine	Population Census	Benthic Macroinvertebrates	Diamesa 				21COL001_WQX~SCM	Kick Net	Diamesa	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=128355~Diamesa~~~~~~~~~~~count		Actual		1	Final	1	count		The count listed as the result is the number of individuals. The CO MMI Subsample (Ind_300) is: 1 - Taxonomic Name as listed by CDPHE: Diamesa - Fast or Slow Riffle?: Slow Riffle					~															
Colorado Dept. of Public Health & Environment-WQCD	12336	COLORADO	EL PASO	14010002	14010002	39.502819	-106.139769	NAD83       		19980923:12336:2	1998-09-23 00:00:00		Biological	Sample-Routine	Sample-Routine	Population Census	Benthic Macroinvertebrates	Eucapnopsis brevicauda 				21COL001_WQX~SCM	Kick Net	Eucapnopsis brevicauda	(Claassen 1924) ~ http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=102786~Eucapnopsis brevicauda~~~~~~~~~~~count		Actual		2	Final	2	count		The count listed as the result is the number of individuals. The CO MMI Subsample (Ind_300) is: 2 - Taxonomic Name as listed by CDPHE: Eucapnopsis brevicauda - Fast or Slow Riffle?: Slow Riffle					~															
Colorado Dept. of Public Health & Environment-WQCD	12336	COLORADO	EL PASO	14010002	14010002	39.502819	-106.139769	NAD83       		20030508:12336:2	2003-05-08 00:00:00		Biological	Sample-Routine	Sample-Routine	Population Census	Benthic Macroinvertebrates	Rhyacophila pellisa 				21COL001_WQX~SCM	Kick Net	Rhyacophila pellisa	(Ross 1938) ~ http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=115114~Rhyacophila pellisa~~~~~~~~~~~count		Actual		4	Final	4	count		The count listed as the result is the number of individuals. The CO MMI Subsample (Ind_300) is: 4 - Taxonomic Name as listed by CDPHE: Rhyacophila pellisa - Fast or Slow Riffle?: Slow Riffle					~															
Colorado Dept. of Public Health & Environment-WQCD	12336	COLORADO	EL PASO	14010002	14010002	39.502819	-106.139769	NAD83       		19980923:12336:1	1998-09-23 00:00:00		Biological	Sample-Routine	Sample-Routine	Population Census	Invertebrates	Ceratopogonidae 				21COL001_WQX~SCM	Kick Net	Ceratopogonidae	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=127076~Ceratopogonidae~~~~~~~~~~UserDefined~count		Actual		1	Final	1	count		The count listed as the result is the number of individuals. The CO MMI Subsample (Ind_300) is: 1 - Taxonomic Name as listed by CDPHE: Ceratopogonidae - Fast or Slow Riffle?: Fast Riffle					~															
Colorado Dept. of Public Health & Environment-WQCD	12336	COLORADO	EL PASO	14010002	14010002	39.502819	-106.139769	NAD83       		19980923:12336:1	1998-09-23 00:00:00		Biological	Sample-Routine	Sample-Routine	Population Census	Invertebrates	Capniidae 				21COL001_WQX~SCM	Kick Net	Capniidae	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=102643~Capniidae~~~~~~~~~~~count		Actual		42	Final	42	count		The count listed as the result is the number of individuals. The CO MMI Subsample (Ind_300) is: 42 - Taxonomic Name as listed by CDPHE: Capniidae - Fast or Slow Riffle?: Fast Riffle					~															
Colorado Dept. of Public Health & Environment-WQCD	12336	COLORADO	EL PASO	14010002	14010002	39.502819	-106.139769	NAD83       		19980923:12336:1	1998-09-23 00:00:00		Biological	Sample-Routine	Sample-Routine	Population Census	Invertebrates	Paraleuctra 				21COL001_WQX~SCM	Kick Net	Paraleuctra	(Hanson 1941) ~ http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=102887~Paraleuctra~~~~~~~~~~~count		Actual		12	Final	12	count		The count listed as the result is the number of individuals. The CO MMI Subsample (Ind_300) is: 12 - Taxonomic Name as listed by CDPHE: Paraleuctra - Fast or Slow Riffle?: Fast Riffle					~															
Colorado Dept. of Public Health & Environment-WQCD	12336	COLORADO	EL PASO	14010002	14010002	39.502819	-106.139769	NAD83       		19980923:12336:1	1998-09-23 00:00:00		Biological	Sample-Routine	Sample-Routine	Population Census	Invertebrates	Epeorus deceptivus 				21COL001_WQX~SCM	Kick Net	Epeorus deceptivus	(McDunnough 1924) ~ http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=100632~Epeorus deceptivus~~~~~~~~~~~count		Actual		3	Final	3	count		The count listed as the result is the number of individuals. The CO MMI Subsample (Ind_300) is: 3 - Taxonomic Name as listed by CDPHE: Epeorus deceptivus - Fast or Slow Riffle?: Fast Riffle					~															
